month,day,hour,temp,wind_speed,wind_vec_dir,wind_vec_speed
1,30,22,37.1,8.3,301,3.3
1,30,23,36.6,8.2,303,3.3
1,31,0,36,8.2,302,3.1
1,31,1,35.6,7.7,299,2.9
1,31,2,35.1,7.3,300,2.4
1,31,3,34.6,7.2,301,2.4
1,31,4,34.2,7.5,302,2.2
1,31,5,33.9,7.5,308,2.6
1,31,6,33.7,7.8,316,2.6
1,31,7,33.6,8.1,313,2.9
1,31,8,33.9,8.1,314,2.9
1,31,9,35.4,8.8,310,3.2
1,31,10,37,9.4,297,3.3
1,31,11,38.8,9.8,285,3.4
1,31,12,40.5,9.9,279,3.8
1,31,13,41.8,10.2,278,4
1,31,14,42.8,10.3,288,4.2
1,31,15,43.3,10.4,277,4.4
1,31,16,43.1,10.5,281,4.1
1,31,17,42.1,10.1,285,4.1
1,31,18,40.8,9.3,290,3.2
1,31,19,39.7,8.8,307,3.1
1,31,20,39,8.7,304,3.2
1,31,21,37.9,8.7,306,3.2
1,31,22,37.4,8.5,299,3.2
1,31,23,36.9,8.2,302,3.3
2,1,0,36.3,8.3,304,3.2
2,1,1,35.7,7.8,301,2.9
2,1,2,35.2,7.3,300,2.5
2,1,3,34.8,7.2,302,2.5
2,1,4,34.3,7.5,302,2.3
2,1,5,34,7.4,306,2.7
2,1,6,33.8,7.7,313,2.5
2,1,7,33.6,8.1,312,2.9
2,1,8,34,8.1,315,2.9
2,1,9,35.5,8.8,310,3.1
2,1,10,37.2,9.3,296,3.3
2,1,11,39,9.8,286,3.5
2,1,12,40.8,9.8,279,3.9
2,1,13,42.2,10.1,280,4.1
2,1,14,43.2,10.2,289,4.3
2,1,15,43.7,10.3,278,4.3
2,1,16,43.5,10.4,281,4.2
2,1,17,42.4,10,287,4
2,1,18,41,9.2,292,3
2,1,19,39.9,8.6,309,2.9
2,1,20,39.1,8.6,308,3.2
2,1,21,38,8.6,309,3.2
2,1,22,37.4,8.3,304,3.2
2,1,23,36.9,8.1,306,3.3
2,2,0,36.2,8.1,308,3.2
2,2,1,35.7,7.5,306,2.9
2,2,2,35.2,7.3,307,2.6
2,2,3,34.7,7.1,309,2.5
2,2,4,34.3,7.4,309,2.5
2,2,5,33.9,7.4,312,3
2,2,6,33.6,7.7,320,2.8
2,2,7,33.4,8,317,3.2
2,2,8,33.8,8,320,3.1
2,2,9,35.4,8.8,316,3.3
2,2,10,37.1,9.4,302,3.4
2,2,11,38.8,9.8,292,3.5
2,2,12,40.6,9.9,283,3.9
2,2,13,42.1,10.1,285,4.1
2,2,14,43.1,10.3,290,4.1
2,2,15,43.6,10.4,280,4.3
2,2,16,43.4,10.5,282,4.2
2,2,17,42.3,10.1,288,3.9
2,2,18,40.9,9.2,293,2.9
2,2,19,39.9,8.6,309,2.8
2,2,20,39,8.7,309,3.1
2,2,21,38,8.8,310,3.2
2,2,22,37.4,8.4,306,3.2
2,2,23,36.8,8.3,306,3.2
2,3,0,36.1,8.3,310,3.1
2,3,1,35.6,7.5,306,2.8
2,3,2,35.2,7.3,305,2.6
2,3,3,34.7,7.1,308,2.5
2,3,4,34.2,7.4,308,2.7
2,3,5,33.8,7.6,311,3.1
2,3,6,33.6,7.8,317,2.8
2,3,7,33.4,8.3,314,3.4
2,3,8,33.8,8.2,314,3.3
2,3,9,35.4,9,312,3.5
2,3,10,37,9.7,301,3.7
2,3,11,38.8,9.9,290,3.7
2,3,12,40.5,10,283,4
2,3,13,42,10.1,284,4.1
2,3,14,43,10.3,288,4.2
2,3,15,43.5,10.4,281,4.4
2,3,16,43.4,10.6,280,4.3
2,3,17,42.3,10.2,288,4
2,3,18,40.8,9.3,291,3
2,3,19,39.9,8.6,309,3
2,3,20,39,8.9,307,3.1
2,3,21,38,8.9,307,3.2
2,3,22,37.3,8.6,304,3.3
2,3,23,36.8,8.4,306,3.2
2,4,0,36.1,8.3,311,3.1
2,4,1,35.5,7.7,308,2.9
2,4,2,35,7.4,307,2.6
2,4,3,34.5,7.1,311,2.5
2,4,4,34.1,7.4,310,2.7
2,4,5,33.7,7.5,315,3.1
2,4,6,33.5,7.6,320,2.9
2,4,7,33.3,8.1,316,3.4
2,4,8,33.7,8.2,316,3.2
2,4,9,35.3,8.9,315,3.4
2,4,10,36.9,9.7,302,3.7
2,4,11,38.6,9.8,293,3.5
2,4,12,40.4,10,283,3.8
2,4,13,41.9,10,281,3.9
2,4,14,42.9,10.2,287,3.9
2,4,15,43.6,10.2,281,4.4
2,4,16,43.4,10.5,280,4.1
2,4,17,42.4,10.2,286,4.1
2,4,18,41,9.4,291,3
2,4,19,39.9,8.6,309,2.9
2,4,20,39.1,8.9,306,3
2,4,21,38,8.8,307,3.1
2,4,22,37.4,8.6,306,3.1
2,4,23,36.8,8.4,308,3.1
2,5,0,36.1,8.2,313,3
2,5,1,35.6,7.8,310,3
2,5,2,35.1,7.5,311,2.7
2,5,3,34.6,7.2,315,2.6
2,5,4,34.2,7.7,314,2.9
2,5,5,33.8,7.7,318,3.3
2,5,6,33.5,7.7,323,3
2,5,7,33.4,8.1,318,3.5
2,5,8,33.8,8.3,317,3.3
2,5,9,35.3,9,317,3.5
2,5,10,37,9.8,305,3.9
2,5,11,38.7,10,297,3.9
2,5,12,40.5,10.2,287,4.2
2,5,13,41.9,10.2,286,4.1
2,5,14,42.9,10.3,290,4.1
2,5,15,43.5,10.3,284,4.3
2,5,16,43.4,10.6,283,4.2
2,5,17,42.3,10.5,291,4.1
2,5,18,40.9,9.5,295,3.1
2,5,19,39.8,8.7,311,2.9
2,5,20,38.9,8.8,309,2.9
2,5,21,37.9,8.7,309,3
2,5,22,37.3,8.6,306,3.1
2,5,23,36.8,8.5,309,3.2
2,6,0,36,8.2,315,3
2,6,1,35.5,7.8,314,3
2,6,2,35.1,7.5,314,3
2,6,3,34.6,7.3,316,2.8
2,6,4,34.2,7.8,314,3.1
2,6,5,33.8,7.9,320,3.4
2,6,6,33.6,7.9,326,3.3
2,6,7,33.3,8.2,321,3.7
2,6,8,33.8,8.5,318,3.4
2,6,9,35.3,9.2,318,3.7
2,6,10,37,10.1,307,4.1
2,6,11,38.7,10.3,299,4.1
2,6,12,40.5,10.5,290,4.4
2,6,13,41.9,10.3,288,4.2
2,6,14,42.9,10.6,292,4.4
2,6,15,43.5,10.5,289,4.6
2,6,16,43.3,10.8,288,4.4
2,6,17,42.3,10.7,294,4.3
2,6,18,40.8,9.7,300,3.4
2,6,19,39.7,8.9,313,3.1
2,6,20,38.8,9,310,3.1
2,6,21,37.8,8.9,310,3.1
2,6,22,37.2,8.8,306,3.2
2,6,23,36.7,8.6,310,3.3
2,7,0,36,8.4,315,3.2
2,7,1,35.5,8,313,3.2
2,7,2,35.1,7.7,313,3.1
2,7,3,34.5,7.5,315,2.9
2,7,4,34.2,7.9,312,3.2
2,7,5,33.7,7.9,318,3.4
2,7,6,33.5,8,325,3.3
2,7,7,33.3,8.2,321,3.7
2,7,8,33.8,8.6,316,3.4
2,7,9,35.4,9.2,318,3.7
2,7,10,37.1,10.1,306,4.1
2,7,11,38.8,10.3,298,4.1
2,7,12,40.6,10.4,290,4.3
2,7,13,42,10.3,287,4.2
2,7,14,43.1,10.6,290,4.2
2,7,15,43.7,10.4,289,4.5
2,7,16,43.6,10.6,285,4.3
2,7,17,42.5,10.6,292,4.1
2,7,18,41.1,9.4,296,3.2
2,7,19,39.9,8.7,312,2.9
2,7,20,39,8.9,308,2.9
2,7,21,38.1,8.8,306,2.9
2,7,22,37.4,8.9,303,3.1
2,7,23,36.9,8.5,308,3.2
2,8,0,36.1,8.2,314,3.1
2,8,1,35.6,8,313,3.2
2,8,2,35.3,7.8,311,2.9
2,8,3,34.7,7.6,315,2.9
2,8,4,34.3,8,313,3.1
2,8,5,33.9,8,317,3.3
2,8,6,33.7,8,324,3.2
2,8,7,33.5,8.2,320,3.6
2,8,8,34,8.5,315,3.3
2,8,9,35.6,9.1,316,3.5
2,8,10,37.3,10.1,305,4
2,8,11,39.1,10.2,297,4
2,8,12,40.9,10.5,289,4.4
2,8,13,42.3,10.5,291,4.2
2,8,14,43.4,10.7,293,4.2
2,8,15,44,10.6,290,4.5
2,8,16,43.8,10.7,288,4.3
2,8,17,42.8,10.7,294,4.3
2,8,18,41.4,9.6,302,3.6
2,8,19,40.1,8.8,317,3.2
2,8,20,39.2,9.1,311,3.2
2,8,21,38.3,8.9,310,3.3
2,8,22,37.6,9.1,305,3.5
2,8,23,37.1,8.8,309,3.7
2,9,0,36.2,8.5,315,3.5
2,9,1,35.7,8.2,314,3.5
2,9,2,35.4,7.9,312,3.3
2,9,3,34.8,7.8,316,3.3
2,9,4,34.3,8.1,316,3.6
2,9,5,33.9,8.1,318,3.8
2,9,6,33.7,8.2,325,3.6
2,9,7,33.5,8.3,319,3.8
2,9,8,34,8.7,316,3.5
2,9,9,35.6,9.3,317,3.6
2,9,10,37.3,10.3,305,4.2
2,9,11,39,10.3,298,4.2
2,9,12,40.8,10.6,291,4.5
2,9,13,42.2,10.6,292,4.5
2,9,14,43.3,10.8,294,4.4
2,9,15,43.9,10.8,292,4.8
2,9,16,43.7,11,291,4.6
2,9,17,42.7,10.9,297,4.6
2,9,18,41.2,9.8,305,3.8
2,9,19,40,9.1,316,3.4
2,9,20,39,9.3,313,3.4
2,9,21,38.1,9,311,3.6
2,9,22,37.4,9.2,307,3.7
2,9,23,36.8,8.8,308,3.8
2,10,0,36.1,8.6,313,3.6
2,10,1,35.5,8.4,312,3.6
2,10,2,35.2,8.2,312,3.5
2,10,3,34.6,8,316,3.5
2,10,4,34.2,8.3,314,3.7
2,10,5,33.8,8.3,317,3.8
2,10,6,33.6,8.4,324,3.5
2,10,7,33.4,8.5,318,3.7
2,10,8,34,8.9,315,3.4
2,10,9,35.5,9.4,317,3.5
2,10,10,37.2,10.5,306,4.2
2,10,11,39,10.6,301,4.3
2,10,12,40.7,10.8,293,4.6
2,10,13,42.1,10.7,293,4.6
2,10,14,43.2,10.9,294,4.5
2,10,15,43.7,10.7,294,4.7
2,10,16,43.6,10.9,291,4.5
2,10,17,42.6,10.7,296,4.3
2,10,18,41.2,9.6,303,3.5
2,10,19,40,8.9,313,3.1
2,10,20,39,9.1,309,3.2
2,10,21,38.1,8.8,307,3.4
2,10,22,37.4,9.2,303,3.6
2,10,23,36.9,8.6,304,3.5
2,11,0,36.1,8.6,308,3.4
2,11,1,35.5,8.4,306,3.2
2,11,2,35.3,8.2,305,3.2
2,11,3,34.7,8.1,310,3.2
2,11,4,34.2,8.2,310,3.4
2,11,5,33.9,8.2,314,3.5
2,11,6,33.8,8.3,319,3.3
2,11,7,33.6,8.5,313,3.4
2,11,8,34.2,8.9,310,3.3
2,11,9,35.7,9.5,312,3.3
2,11,10,37.5,10.6,301,4.2
2,11,11,39.3,10.9,297,4.4
2,11,12,41,11,288,4.5
2,11,13,42.4,11,289,4.8
2,11,14,43.5,11.1,294,4.6
2,11,15,44,11,294,4.7
2,11,16,43.8,11.1,291,4.6
2,11,17,42.9,10.8,294,4.5
2,11,18,41.4,9.9,303,3.9
2,11,19,40.1,9.3,313,3.5
2,11,20,39.2,9.3,312,3.4
2,11,21,38.3,9.1,310,3.9
2,11,22,37.5,9.4,304,4
2,11,23,37,8.8,307,3.9
2,12,0,36.2,8.8,309,3.8
2,12,1,35.6,8.7,307,3.5
2,12,2,35.3,8.5,306,3.5
2,12,3,34.7,8.3,310,3.3
2,12,4,34.2,8.4,309,3.8
2,12,5,33.9,8.2,313,3.6
2,12,6,33.8,8.5,316,3.6
2,12,7,33.7,8.6,309,3.6
2,12,8,34.3,9.1,304,3.5
2,12,9,35.8,9.8,306,3.8
2,12,10,37.5,11,299,4.5
2,12,11,39.3,11.3,297,4.9
2,12,12,41,11.4,287,5
2,12,13,42.4,11.4,285,5.3
2,12,14,43.5,11.6,289,5.1
2,12,15,44,11.5,291,5.2
2,12,16,43.9,11.5,289,5
2,12,17,43,11.3,293,4.9
2,12,18,41.4,10.2,302,4.4
2,12,19,40.1,9.5,311,4
2,12,20,39.1,9.4,312,3.8
2,12,21,38.2,9.2,309,4.1
2,12,22,37.5,9.6,305,4.3
2,12,23,36.9,8.9,306,4.1
2,13,0,36.1,8.9,307,3.8
2,13,1,35.5,8.8,306,3.6
2,13,2,35.3,8.6,306,3.6
2,13,3,34.7,8.5,310,3.5
2,13,4,34.2,8.6,309,3.9
2,13,5,33.9,8.4,312,3.7
2,13,6,33.8,8.4,314,3.4
2,13,7,33.6,8.5,306,3.4
2,13,8,34.3,9,302,3.4
2,13,9,36,9.9,305,3.7
2,13,10,37.7,10.9,298,4.5
2,13,11,39.5,11.1,297,4.8
2,13,12,41.3,11.2,284,4.8
2,13,13,42.7,11.2,282,5.1
2,13,14,43.8,11.6,286,4.7
2,13,15,44.3,11.3,287,4.8
2,13,16,44.1,11.5,286,4.8
2,13,17,43.3,11.1,289,4.7
2,13,18,41.6,10.1,302,4.1
2,13,19,40.3,9.5,309,3.7
2,13,20,39.3,9.4,310,3.6
2,13,21,38.5,9.1,308,3.9
2,13,22,37.8,9.5,304,4.1
2,13,23,37.1,8.9,305,4
2,14,0,36.4,8.8,304,3.8
2,14,1,35.8,8.9,303,3.4
2,14,2,35.5,8.6,303,3.4
2,14,3,35,8.5,307,3.3
2,14,4,34.4,8.6,309,3.8
2,14,5,34.1,8.2,311,3.6
2,14,6,33.9,8.3,314,3.4
2,14,7,33.8,8.4,308,3.4
2,14,8,34.6,9.1,303,3.4
2,14,9,36.2,9.9,305,3.7
2,14,10,38,10.8,298,4.4
2,14,11,39.8,11.1,296,4.6
2,14,12,41.5,11.2,285,4.9
2,14,13,43,11.3,281,5
2,14,14,44,11.5,285,4.7
2,14,15,44.5,11.3,289,4.8
2,14,16,44.4,11.4,288,4.8
2,14,17,43.5,11.2,289,4.7
2,14,18,41.9,10.2,302,4.2
2,14,19,40.6,9.5,308,3.7
2,14,20,39.6,9.4,311,3.6
2,14,21,38.8,9.2,309,3.9
2,14,22,38,9.6,305,4.1
2,14,23,37.3,9,307,3.9
2,15,0,36.6,8.9,304,3.7
2,15,1,36,9,303,3.4
2,15,2,35.8,8.8,302,3.4
2,15,3,35.2,8.6,305,3.3
2,15,4,34.6,8.7,309,3.6
2,15,5,34.3,8.2,312,3.4
2,15,6,34.1,8.3,315,3.3
2,15,7,34,8.3,310,3.2
2,15,8,34.7,9,304,3.2
2,15,9,36.4,10,305,3.4
2,15,10,38.1,10.6,299,3.9
2,15,11,39.9,10.9,294,4.2
2,15,12,41.6,11.1,283,4.5
2,15,13,43,11.1,280,4.7
2,15,14,44.1,11.5,286,4.6
2,15,15,44.6,11.3,288,4.6
2,15,16,44.4,11.4,289,4.9
2,15,17,43.5,11.1,290,4.5
2,15,18,42,10.3,303,4.2
2,15,19,40.6,9.5,311,3.6
2,15,20,39.7,9.5,311,3.6
2,15,21,38.8,9.1,307,3.8
2,15,22,38.1,9.4,304,4
2,15,23,37.4,8.9,306,3.8
2,16,0,36.7,8.8,303,3.6
2,16,1,36.2,9,301,3.3
2,16,2,36,8.7,302,3.3
2,16,3,35.4,8.7,305,3.3
2,16,4,34.8,8.7,310,3.6
2,16,5,34.5,8.3,314,3.4
2,16,6,34.3,8.4,317,3.3
2,16,7,34.2,8.3,313,3.2
2,16,8,35,8.9,305,3.2
2,16,9,36.6,10,305,3.5
2,16,10,38.2,10.6,300,3.8
2,16,11,40.1,11,294,4.1
2,16,12,41.7,11.1,283,4.2
2,16,13,43.1,11.1,278,4.4
2,16,14,44.2,11.5,287,4.4
2,16,15,44.8,11.3,287,4.5
2,16,16,44.6,11.4,290,4.7
2,16,17,43.8,11.2,291,4.5
2,16,18,42.2,10.4,304,4.3
2,16,19,40.9,9.7,311,3.7
2,16,20,39.9,9.6,311,3.6
2,16,21,39.1,9.2,308,3.8
2,16,22,38.4,9.5,302,4
2,16,23,37.7,8.9,305,3.9
2,17,0,37.1,8.9,302,3.7
2,17,1,36.6,9.2,301,3.3
2,17,2,36.3,8.7,300,3.3
2,17,3,35.7,8.8,305,3.4
2,17,4,35.1,8.7,308,3.6
2,17,5,34.9,8.1,312,3.3
2,17,6,34.7,8.4,315,3.2
2,17,7,34.6,8.4,311,3.2
2,17,8,35.3,8.9,303,3.1
2,17,9,37,9.9,304,3.3
2,17,10,38.7,10.6,299,3.7
2,17,11,40.6,11,292,3.9
2,17,12,42.2,11,280,4.1
2,17,13,43.7,10.9,276,4.3
2,17,14,44.9,11.5,286,4.4
2,17,15,45.4,11.3,285,4.3
2,17,16,45.2,11.5,290,4.6
2,17,17,44.4,11.3,291,4.4
2,17,18,42.8,10.6,303,4.2
2,17,19,41.4,9.9,309,3.7
2,17,20,40.5,9.7,307,3.6
2,17,21,39.7,9.3,305,3.7
2,17,22,38.9,9.6,299,3.9
2,17,23,38.2,8.9,302,3.8
2,18,0,37.6,8.7,298,3.6
2,18,1,37.1,9.1,297,3.2
2,18,2,36.7,8.7,295,3.2
2,18,3,36.2,8.7,300,3.3
2,18,4,35.6,8.7,304,3.4
2,18,5,35.3,8.2,308,3.2
2,18,6,35.2,8.4,310,3.2
2,18,7,35,8.3,306,3
2,18,8,35.8,8.8,300,3
2,18,9,37.5,10,301,3.3
2,18,10,39.2,10.6,295,3.8
2,18,11,41.1,11.1,289,4
2,18,12,42.8,11,278,4.2
2,18,13,44.2,11.1,275,4.6
2,18,14,45.4,11.5,285,4.5
2,18,15,45.9,11.5,284,4.5
2,18,16,45.6,11.4,290,4.7
2,18,17,44.8,11.4,291,4.5
2,18,18,43.3,10.6,302,4.4
2,18,19,41.9,9.9,307,3.8
2,18,20,40.9,9.7,308,3.7
2,18,21,40,9.4,306,3.9
2,18,22,39.2,9.7,300,4.1
2,18,23,38.5,9.1,302,4
2,19,0,37.9,8.8,298,3.8
2,19,1,37.3,9.1,299,3.4
2,19,2,37,8.8,295,3.4
2,19,3,36.5,8.8,299,3.4
2,19,4,35.9,8.9,303,3.4
2,19,5,35.6,8.3,307,3.3
2,19,6,35.4,8.5,309,3.3
2,19,7,35.3,8.4,307,3.1
2,19,8,36,8.8,302,3.2
2,19,9,37.7,10.1,304,3.5
2,19,10,39.4,10.7,300,4
2,19,11,41.2,11.2,291,4.2
2,19,12,42.9,11.1,281,4.2
2,19,13,44.3,11.2,278,4.7
2,19,14,45.5,11.6,287,4.7
2,19,15,45.9,11.6,286,4.4
2,19,16,45.7,11.5,290,4.7
2,19,17,44.9,11.3,294,4.4
2,19,18,43.3,10.6,305,4.3
2,19,19,41.9,9.9,309,3.6
2,19,20,41,9.5,310,3.7
2,19,21,40.1,9.4,308,3.8
2,19,22,39.3,9.6,299,4.1
2,19,23,38.6,8.9,301,3.8
2,20,0,37.9,8.8,296,3.9
2,20,1,37.4,9,295,3.2
2,20,2,37,8.6,290,3.2
2,20,3,36.5,8.6,293,3.2
2,20,4,35.9,8.6,298,3.3
2,20,5,35.6,8,300,3.1
2,20,6,35.4,8.4,302,3.3
2,20,7,35.3,8.4,301,3
2,20,8,36.2,8.7,298,3.1
2,20,9,37.9,10.1,298,3.4
2,20,10,39.7,10.8,295,4.1
2,20,11,41.6,11.2,285,4.1
2,20,12,43.3,11,276,4.1
2,20,13,44.7,11.3,273,4.8
2,20,14,45.9,11.6,283,4.7
2,20,15,46.3,11.8,283,4.6
2,20,16,46.2,11.6,288,4.9
2,20,17,45.4,11.3,290,4.4
2,20,18,43.7,10.7,302,4.3
2,20,19,42.4,9.9,305,3.5
2,20,20,41.4,9.7,306,3.6
2,20,21,40.6,9.6,303,3.7
2,20,22,39.6,9.7,297,4.1
2,20,23,38.9,8.8,298,3.5
2,21,0,38.2,8.7,292,3.7
2,21,1,37.7,8.9,293,3.2
2,21,2,37.3,8.5,291,3
2,21,3,36.7,8.6,295,3.2
2,21,4,36.1,8.5,299,3.2
2,21,5,35.8,7.8,299,3
2,21,6,35.6,8.3,300,3.1
2,21,7,35.5,8.3,300,2.9
2,21,8,36.4,8.7,298,3.1
2,21,9,38.2,10,298,3.5
2,21,10,40,10.6,292,4
2,21,11,42,11,282,4
2,21,12,43.7,10.6,275,3.9
2,21,13,45.2,11.1,271,4.7
2,21,14,46.3,11.4,280,4.5
2,21,15,46.8,11.4,279,4.3
2,21,16,46.6,11.3,284,4.5
2,21,17,45.8,11.1,287,4.2
2,21,18,44.2,10.4,298,3.9
2,21,19,42.8,9.8,303,3.1
2,21,20,41.8,9.7,306,3.4
2,21,21,41,9.4,302,3.5
2,21,22,40,9.5,296,3.8
2,21,23,39.3,8.7,296,3.4
2,22,0,38.6,8.6,290,3.5
2,22,1,38,8.7,292,2.9
2,22,2,37.5,8.4,290,2.9
2,22,3,37.1,8.5,296,3
2,22,4,36.5,8.5,303,3
2,22,5,36.2,7.8,302,2.9
2,22,6,36,8.1,301,3.1
2,22,7,35.9,8.2,300,2.8
2,22,8,36.8,8.7,301,3.1
2,22,9,38.5,10.1,299,3.4
2,22,10,40.3,10.6,293,3.8
2,22,11,42.3,11,281,3.9
2,22,12,44,10.6,276,3.9
2,22,13,45.4,11,273,4.5
2,22,14,46.5,11.3,282,4.6
2,22,15,46.9,11.4,278,4.2
2,22,16,46.7,11.4,284,4.3
2,22,17,46,11.1,287,4
2,22,18,44.5,10.5,298,3.8
2,22,19,43.1,9.8,301,3
2,22,20,42.1,9.6,306,3.2
2,22,21,41.3,9.3,301,3.2
2,22,22,40.4,9.4,294,3.6
2,22,23,39.7,8.6,296,3.2
2,23,0,39.1,8.6,290,3.5
2,23,1,38.6,8.8,292,2.9
2,23,2,38,8.5,290,2.9
2,23,3,37.6,8.5,294,3.1
2,23,4,37,8.4,301,3.1
2,23,5,36.7,7.8,299,2.9
2,23,6,36.4,8.1,300,3.2
2,23,7,36.3,8.3,300,3
2,23,8,37.3,8.8,302,3.2
2,23,9,39,10.2,300,3.7
2,23,10,40.8,10.7,296,4.1
2,23,11,42.7,11.3,286,4.2
2,23,12,44.4,10.9,278,4.1
2,23,13,45.8,11.1,275,4.8
2,23,14,46.8,11.5,285,4.9
2,23,15,47.2,11.7,285,4.6
2,23,16,47.1,11.7,289,4.6
2,23,17,46.3,11.3,291,4.3
2,23,18,44.7,10.8,300,4
2,23,19,43.4,10.1,304,3.4
2,23,20,42.4,9.8,309,3.5
2,23,21,41.5,9.5,304,3.3
2,23,22,40.6,9.6,299,3.6
2,23,23,39.9,8.8,300,3.2
2,24,0,39.3,8.9,293,3.5
2,24,1,38.7,8.9,297,3
2,24,2,38.2,8.7,296,3
2,24,3,37.7,8.6,298,3.3
2,24,4,37.1,8.5,305,3.2
2,24,5,36.7,8,305,3.1
2,24,6,36.4,8.3,306,3.4
2,24,7,36.3,8.5,308,3.2
2,24,8,37.3,8.9,307,3.5
2,24,9,39.1,10.4,305,4.1
2,24,10,40.9,10.9,301,4.3
2,24,11,42.8,11.6,290,4.5
2,24,12,44.5,11.2,282,4.3
2,24,13,45.8,11.4,279,4.8
2,24,14,46.8,11.7,287,5
2,24,15,47.2,11.8,287,4.7
2,24,16,47,11.8,293,4.6
2,24,17,46.3,11.4,292,4.3
2,24,18,44.7,10.9,300,4.2
2,24,19,43.4,10.3,306,3.5
2,24,20,42.4,10,310,3.6
2,24,21,41.5,9.6,306,3.5
2,24,22,40.7,9.8,301,3.9
2,24,23,39.9,9,303,3.3
2,25,0,39.3,9,294,3.6
2,25,1,38.8,9,299,3.2
2,25,2,38.2,8.8,298,3.2
2,25,3,37.8,8.7,300,3.5
2,25,4,37.2,8.6,306,3.5
2,25,5,36.8,8.2,306,3.4
2,25,6,36.5,8.4,306,3.7
2,25,7,36.3,8.6,310,3.5
2,25,8,37.4,9,307,3.7
2,25,9,39.2,10.6,305,4.3
2,25,10,41,11.1,299,4.6
2,25,11,42.9,11.6,289,4.6
2,25,12,44.6,11.3,282,4.5
2,25,13,45.9,11.8,281,5.1
2,25,14,46.9,12,288,5.3
2,25,15,47.4,12.2,287,5
2,25,16,47.2,12,293,5
2,25,17,46.5,11.6,292,4.6
2,25,18,44.9,11.1,299,4.4
2,25,19,43.6,10.4,307,3.8
2,25,20,42.6,10.2,311,3.8
2,25,21,41.7,9.8,308,3.7
2,25,22,40.8,9.9,304,4
2,25,23,40,9.2,307,3.6
2,26,0,39.4,9.1,298,3.7
2,26,1,38.9,9.1,305,3.5
2,26,2,38.3,9,305,3.5
2,26,3,37.8,8.8,305,3.7
2,26,4,37.2,8.8,311,3.6
2,26,5,36.7,8.4,309,3.6
2,26,6,36.4,8.5,309,3.8
2,26,7,36.2,8.8,314,3.7
2,26,8,37.3,9.2,313,3.9
2,26,9,39.2,10.7,311,4.5
2,26,10,40.9,11.1,305,4.7
2,26,11,42.9,11.6,294,4.7
2,26,12,44.5,11.3,288,4.4
2,26,13,45.9,11.7,285,4.9
2,26,14,46.9,12,291,5.2
2,26,15,47.4,12.1,290,4.9
2,26,16,47.3,12.1,296,4.9
2,26,17,46.5,11.7,297,4.6
2,26,18,44.9,11.2,302,4.3
2,26,19,43.7,10.3,310,3.5
2,26,20,42.6,10.2,312,3.8
2,26,21,41.7,9.8,309,3.5
2,26,22,40.9,10,307,3.7
2,26,23,40,9.3,309,3.2
2,27,0,39.5,9.1,301,3.4
2,27,1,38.9,9.1,307,3.3
2,27,2,38.3,9,309,3.4
2,27,3,37.8,8.9,309,3.7
2,27,4,37.2,8.8,315,3.5
2,27,5,36.7,8.5,312,3.5
2,27,6,36.4,8.7,312,3.6
2,27,7,36.2,9,318,3.5
2,27,8,37.3,9.2,320,3.8
2,27,9,39.1,10.6,316,4.3
2,27,10,41,11,308,4.5
2,27,11,42.9,11.4,296,4.2
2,27,12,44.5,11.1,291,4
2,27,13,45.9,11.6,289,4.6
2,27,14,47,11.8,295,4.8
2,27,15,47.5,12,293,4.7
2,27,16,47.2,11.9,298,4.7
2,27,17,46.4,11.6,299,4.4
2,27,18,44.9,11.1,304,3.9
2,27,19,43.7,10.3,315,3.3
2,27,20,42.6,10.3,315,3.5
2,27,21,41.7,9.8,312,3.4
2,27,22,40.8,9.9,312,3.6
2,27,23,40,9.2,314,3.1
2,28,0,39.5,9,306,3.3
2,28,1,38.9,9,313,3.2
2,28,2,38.3,9,315,3.3
2,28,3,37.8,8.9,314,3.8
2,28,4,37.2,8.7,320,3.4
2,28,5,36.7,8.5,317,3.3
2,28,6,36.4,8.7,315,3.7
2,28,7,36.3,8.9,320,3.6
2,28,8,37.4,9.1,321,3.7
2,28,9,39.2,10.4,317,4.1
2,28,10,41.1,10.9,309,4.2
2,28,11,43.1,11.4,296,4.1
2,28,12,44.8,11.2,294,4.1
2,28,13,46.1,11.6,290,4.6
2,28,14,47.3,11.9,295,5
2,28,15,47.8,12.2,296,4.9
2,28,16,47.6,12.1,300,4.8
2,28,17,46.7,11.9,300,4.6
2,28,18,45.2,11.2,306,4.1
2,28,19,43.9,10.3,318,3.5
2,28,20,42.8,10.3,317,3.6
2,28,21,41.9,9.8,314,3.4
2,28,22,41.1,9.9,313,3.7
2,28,23,40.2,9.2,313,3.1
3,1,0,39.9,9.2,307,3.3
3,1,1,39.4,9,312,3.4
3,1,2,38.8,9,314,3.5
3,1,3,38.3,9,314,3.9
3,1,4,37.7,8.8,320,3.6
3,1,5,37.1,8.6,318,3.5
3,1,6,36.7,8.8,316,3.8
3,1,7,36.6,9,320,3.7
3,1,8,37.8,9.2,321,3.8
3,1,9,39.7,10.6,316,4.4
3,1,10,41.7,11.2,310,4.5
3,1,11,43.7,11.6,297,4.5
3,1,12,45.4,11.4,292,4.2
3,1,13,46.8,11.8,290,4.8
3,1,14,48,12.2,293,5.1
3,1,15,48.5,12.4,295,5.2
3,1,16,48.4,12.5,298,5
3,1,17,47.4,12.2,301,4.9
3,1,18,45.9,11.3,305,4.1
